3001_21_JUMP_STREET_00.35.22.597-00.35.24.503,00.35.22.597,00.35.24.503,00.35.22.550,00.35.24.550,Our view rapidly switches between the two giggling cops.
3001_21_JUMP_STREET_00.35.32.068-00.35.36.279,00.35.32.068,00.35.36.279,00.35.32.068,00.35.36.279,The cops stare.
3001_21_JUMP_STREET_00.35.36.379-00.35.43.045,00.35.36.379,00.35.43.045,00.35.36.379,00.35.43.045,The coach's eyebrows crawl down his face and form a mustache.
3001_21_JUMP_STREET_00.35.45.329-00.35.48.463,00.35.45.329,00.35.48.463,00.35.45.329,00.35.48.463,[...] sees a robotic furry kitty head on the coach's shoulders.
3001_21_JUMP_STREET_00.35.51.069-00.35.55.241,00.35.51.069,00.35.55.241,00.35.51.069,00.35.55.241,[...] blows on the coach.
3001_21_JUMP_STREET_00.36.01.207-00.36.06.412,00.36.01.207,00.36.06.412,00.36.01.207,00.36.06.412,The coach's head becomes an ice cream cone.
3001_21_JUMP_STREET_00.36.10.360-00.36.13.398,00.36.10.360,00.36.13.398,00.36.10.360,00.36.13.398,"As the ice cream melts, [...] sticks his tongue out."
3001_21_JUMP_STREET_00.36.18.582-00.36.21.664,00.36.18.582,00.36.21.664,00.36.18.582,00.36.21.664,[...] curls his tongue.
3001_21_JUMP_STREET_00.36.23.563-00.36.28.021,00.36.23.563,00.36.28.021,00.36.23.563,00.36.28.021,"The coach starts to give the pass back, then pauses."
3001_21_JUMP_STREET_00.36.28.560-00.36.36.027,00.36.28.560,00.36.36.027,00.36.28.560,00.36.36.027,"As the undercover cops shake their heads, a rapid series of explosive and disturbing images fill our view."
3001_21_JUMP_STREET_00.36.36.375-00.36.40.671,00.36.36.375,00.36.40.671,00.36.36.375,00.36.40.671,In chemistry class.
3001_21_JUMP_STREET_00.36.38.041-00.36.43.896,00.36.38.041,00.36.43.896,00.36.38.041,00.36.43.896,[...] writes and writes on the board.
3001_21_JUMP_STREET_00.36.45.683-00.36.47.412,00.36.45.683,00.36.47.412,00.36.45.548,00.36.47.548,board covered with number 4.
3001_21_JUMP_STREET_00.36.45.683-00.36.49.335,00.36.45.683,00.36.49.335,00.36.45.683,00.36.49.335,[...] struts off.
3001_21_JUMP_STREET_00.36.52.114-00.36.56.792,00.36.52.114,00.36.56.792,00.36.52.114,00.36.56.792,"Now, [...] bursts into drama."
3001_21_JUMP_STREET_00.36.56.792-00.36.58.025,00.36.56.792,00.36.58.025,00.36.56.409,00.36.58.409,[...] pushes an auditioning kid off stage.
3001_21_JUMP_STREET_00.37.00.103-00.37.08.525,00.37.00.103,00.37.08.525,00.37.00.103,00.37.08.525,[...] signals to the keyboardist then struts and twirls proudly across the small stage.
3001_21_JUMP_STREET_00.37.16.603-00.37.18.755,00.37.16.603,00.37.18.755,00.37.16.603,00.37.18.755,[...] smiles.
3001_21_JUMP_STREET_00.37.42.017-00.37.43.394,00.37.42.017,00.37.43.394,00.37.41.706,00.37.43.706,[...] applauds delightedly.
3001_21_JUMP_STREET_00.37.45.279-00.37.48.296,00.37.45.279,00.37.48.296,00.37.45.279,00.37.48.296,The drama teacher approaches [...].
3001_21_JUMP_STREET_00.37.48.296-00.37.50.477,00.37.48.296,00.37.50.477,00.37.48.296,00.37.50.477,"[...] extends a hand, but [...] pinches his face."
3001_21_JUMP_STREET_00.37.54.792-00.37.58.256,00.37.54.792,00.37.58.256,00.37.54.792,00.37.58.256,[...] runs into a school band practice and trips over free-standing cymbals.
3001_21_JUMP_STREET_00.38.05.420-00.38.06.839,00.38.05.420,00.38.06.839,00.38.05.130,00.38.07.130,[...] smacks a cymbal with his hand.
3001_21_JUMP_STREET_00.38.09.907-00.38.12.807,00.38.09.907,00.38.12.807,00.38.09.907,00.38.12.807,"Lined up to start, [...] boogies."
3001_21_JUMP_STREET_00.38.15.474-00.38.20.341,00.38.15.474,00.38.20.341,00.38.15.474,00.38.20.341,In the band room [...] does Kung Fu moves with a cymbal in each hand.
3001_21_JUMP_STREET_00.38.22.341-00.38.27.280,00.38.22.341,00.38.27.280,00.38.22.341,00.38.27.280,Well ahead of the others SOMEONE's teammate arrives and hands him the baton.
3001_21_JUMP_STREET_00.38.28.003-00.38.29.860,00.38.28.003,00.38.29.860,00.38.27.932,00.38.29.932,[...] watches.
3001_21_JUMP_STREET_00.38.29.960-00.38.36.332,00.38.29.960,00.38.36.332,00.38.29.960,00.38.36.332,[...] gets distracted by the others and slows.
3001_21_JUMP_STREET_00.38.36.821-00.38.39.139,00.38.36.821,00.38.39.139,00.38.36.821,00.38.39.139,[...] bats the batons out of their hands.
3001_21_JUMP_STREET_00.38.41.448-00.38.48.557,00.38.41.448,00.38.48.557,00.38.41.448,00.38.48.557,[...] hurls the baton over the finish line and skips back and forth.
3001_21_JUMP_STREET_00.38.49.181-00.38.49.728,00.38.49.181,00.38.49.728,00.38.48.455,00.38.50.455,"In the band room, [...] spikes a trumpet."
3001_21_JUMP_STREET_00.38.51.733-00.38.55.084,00.38.51.733,00.38.55.084,00.38.51.733,00.38.55.084,[...] dives headfirst through a gong's ring stand.
3001_21_JUMP_STREET_00.39.03.116-00.39.04.449,00.39.03.116,00.39.04.449,00.39.02.783,00.39.04.783,"On the tracks, [...] holds the baton to his thrusting hips like a penis."
3001_21_JUMP_STREET_00.39.04.649-00.39.08.646,00.39.04.649,00.39.08.646,00.39.04.649,00.39.08.646,The coach tries to take it away but [...] keeps his hips.
3001_21_JUMP_STREET_00.39.10.781-00.39.13.173,00.39.10.781,00.39.13.173,00.39.10.781,00.39.13.173,"Now, [...] sleeps in a school fountain."
3001_21_JUMP_STREET_00.39.13.273-00.39.16.573,00.39.13.273,00.39.16.573,00.39.13.273,00.39.16.573,[...] sprawls across the track.
3001_21_JUMP_STREET_00.39.17.756-00.39.25.591,00.39.17.756,00.39.25.591,00.39.17.756,00.39.25.591,"Now [...], the dealer, and two friends pass [...] and [...]."
3001_21_JUMP_STREET_00.39.32.358-00.39.35.237,00.39.32.358,00.39.35.237,00.39.32.358,00.39.35.237,"As they go, [...] faces [...] delightedly."
3001_21_JUMP_STREET_00.39.41.650-00.39.44.337,00.39.41.650,00.39.44.337,00.39.41.650,00.39.44.337,"Now at headquarters, they show a perp chart."
3001_21_JUMP_STREET_00.40.59.494-00.41.02.072,00.40.59.494,00.41.02.072,00.40.59.494,00.41.02.072,"Now at school, [...] arrives at a classroom door colorfully labeled Science."
3001_21_JUMP_STREET_00.41.04.205-00.41.05.826,00.41.04.205,00.41.05.826,00.41.04.016,00.41.06.016,[...] tries the handle then pounds on its frosted window.
3001_21_JUMP_STREET_00.41.09.145-00.41.12.804,00.41.09.145,00.41.12.804,00.41.09.145,00.41.12.804,As the door starts to open [...] forces his way in.
3001_21_JUMP_STREET_00.41.15.262-00.41.19.579,00.41.15.262,00.41.19.579,00.41.15.262,00.41.19.579,At the far end of the chemistry classroom [...] sits with two other nerds.
3001_21_JUMP_STREET_00.41.54.986-00.41.56.886,00.41.54.986,00.41.56.886,00.41.54.936,00.41.56.936,"[...] sits down on a stool in front of [...], who tinkers with several cell phones."
3001_21_JUMP_STREET_00.41.57.694-00.41.58.910,00.41.57.694,00.41.58.910,00.41.57.302,00.41.59.302,The other nerds go back to their game.
3001_21_JUMP_STREET_00.42.34.571-00.42.36.578,00.42.34.571,00.42.36.578,00.42.34.571,00.42.36.578,[...] winks at him.
3001_21_JUMP_STREET_00.42.41.215-00.42.43.692,00.42.41.215,00.42.43.692,00.42.41.215,00.42.43.692,"Grinning, [...] winks and shrugs."
3001_21_JUMP_STREET_00.43.34.225-00.43.36.978,00.43.34.225,00.43.36.978,00.43.34.225,00.43.36.978,"Now in his old room, [...] nervously taps a cordless phone against his palm, then makes a call."
3001_21_JUMP_STREET_00.43.36.978-00.43.41.047,00.43.36.978,00.43.41.047,00.43.36.978,00.43.41.047,"In her bedroom, [...] answers her cell."
3001_21_JUMP_STREET_00.44.12.900-00.44.14.935,00.44.12.900,00.44.14.935,00.44.12.900,00.44.14.935,[...] covers a laugh.
3001_21_JUMP_STREET_00.44.15.406-00.44.16.550,00.44.15.406,00.44.16.550,00.44.14.978,00.44.16.978,[...] grimaces.
3001_21_JUMP_STREET_00.44.53.302-00.44.54.902,00.44.53.302,00.44.54.902,00.44.53.102,00.44.55.102,SOMEONE's smile freezes.
3001_21_JUMP_STREET_00.45.06.836-00.45.08.721,00.45.06.836,00.45.08.721,00.45.06.779,00.45.08.779,[...] comes in.
3001_21_JUMP_STREET_00.45.11.049-00.45.13.692,00.45.11.049,00.45.13.692,00.45.11.049,00.45.13.692,[...] pounces on [...] playfully.
3001_21_JUMP_STREET_00.45.16.638-00.45.20.257,00.45.16.638,00.45.20.257,00.45.16.638,00.45.20.257,[...] sits on his head.
3001_21_JUMP_STREET_00.45.23.204-00.45.25.556,00.45.23.204,00.45.25.556,00.45.23.204,00.45.25.556,[...] kicks him away.
3001_21_JUMP_STREET_00.45.38.028-00.45.39.918,00.45.38.028,00.45.39.918,00.45.37.973,00.45.39.973,[...] pounds SOMEONE's crotch with a stuffed giraffe's head.
3001_21_JUMP_STREET_00.45.43.284-00.45.46.056,00.45.43.284,00.45.46.056,00.45.43.284,00.45.46.056,[...] dry humps [...] with a full duffle bag.
3001_21_JUMP_STREET_00.45.51.187-00.45.53.187,00.45.51.187,00.45.53.187,00.45.51.187,00.45.53.187,[...] smiles at her phone.
3001_21_JUMP_STREET_00.45.53.808-00.45.56.773,00.45.53.808,00.45.56.773,00.45.53.808,00.45.56.773,"Now in his office, [...] slowly chews a sandwich in his hands."
3001_21_JUMP_STREET_00.46.02.742-00.46.05.081,00.46.02.742,00.46.05.081,00.46.02.742,00.46.05.081,Holding [...] and [...] in a disapproving glare [...] points at them accusingly.
3001_21_JUMP_STREET_00.46.29.684-00.46.33.301,00.46.29.684,00.46.33.301,00.46.29.684,00.46.33.301,"Now, SOMEONE's parents leave the house."
3001_21_JUMP_STREET_00.46.43.284-00.46.47.109,00.46.43.284,00.46.47.109,00.46.43.284,00.46.47.109,"Later, [...] adds a picture to the wall of photos."
3001_21_JUMP_STREET_00.46.53.338-00.46.54.648,00.46.53.338,00.46.54.648,00.46.52.993,00.46.54.993,They high five.
3001_21_JUMP_STREET_00.46.54.747-00.46.57.414,00.46.54.747,00.46.57.414,00.46.54.747,00.46.57.414,Later they run from a liquor store with carts full of beer and booze.
3001_21_JUMP_STREET_00.46.57.490-00.47.00.302,00.46.57.490,00.47.00.302,00.46.57.490,00.47.00.302,Now they make punch.
3001_21_JUMP_STREET_00.47.06.305-00.47.10.145,00.47.06.305,00.47.10.145,00.47.06.305,00.47.10.145,At the police station [...] enters an evidence locker while [...] keeps lookout.
3001_21_JUMP_STREET_00.47.18.366-00.47.19.466,00.47.18.366,00.47.19.466,00.47.17.916,00.47.19.916,"Back at home, chips fill a bowl."
3001_21_JUMP_STREET_00.47.20.482-00.47.21.182,00.47.20.482,00.47.21.182,00.47.19.832,00.47.21.832,A hand peels the evidence sticker off the pot.
3001_21_JUMP_STREET_00.47.21.228-00.47.25.900,00.47.21.228,00.47.25.900,00.47.21.228,00.47.25.900,"The cops put a compost sign in a trash can, then set up a keg."
3001_21_JUMP_STREET_00.47.26.000-00.47.27.242,00.47.26.000,00.47.27.242,00.47.25.621,00.47.27.621,"A CD reads, Brads Super Awesome Party Mix."
3001_21_JUMP_STREET_00.47.27.342-00.47.31.313,00.47.27.342,00.47.31.313,00.47.27.342,00.47.31.313,The lights dim and a colorful spinning globe switches on.
3001_21_JUMP_STREET_00.47.37.765-00.47.45.459,00.47.37.765,00.47.45.459,00.47.37.765,00.47.45.459,They each do a shot.
3001_21_JUMP_STREET_00.47.45.159-00.47.46.331,00.47.45.159,00.47.46.331,00.47.44.745,00.47.46.745,[...] spits his out.
3001_21_JUMP_STREET_00.47.48.277-00.47.51.617,00.47.48.277,00.47.51.617,00.47.48.277,00.47.51.617,Now [...] and his partner open the door to find the nerds on their stoop.
3001_21_JUMP_STREET_00.47.53.482-00.47.57.105,00.47.53.482,00.47.57.105,00.47.53.482,00.47.57.105,[...] high fives them as they enter.
3001_21_JUMP_STREET_00.48.00.292-00.48.02.037,00.48.00.292,00.48.02.037,00.48.00.165,00.48.02.165,Two teens struggle to operate the keg.
3001_21_JUMP_STREET_00.48.12.528-00.48.17.075,00.48.12.528,00.48.17.075,00.48.12.528,00.48.17.075,[...] and [...] arrive.
3001_21_JUMP_STREET_00.48.17.175-00.48.18.415,00.48.17.175,00.48.18.415,00.48.16.795,00.48.18.795,One of the nerds uses SOMEONE's Sedona vase for drinks.
3001_21_JUMP_STREET_00.48.38.701-00.48.41.172,00.48.38.701,00.48.41.172,00.48.38.701,00.48.41.172,[...] gives [...] an enthusiastic hug.
3001_21_JUMP_STREET_00.48.49.711-00.48.50.111,00.48.49.711,00.48.50.111,00.48.48.911,00.48.50.911,[...] faces the nerds.
3001_21_JUMP_STREET_00.48.50.211-00.48.54.445,00.48.50.211,00.48.54.445,00.48.50.211,00.48.54.445,A nerd knocks him into [...] and [...] swipes the dealer's phone.
3001_21_JUMP_STREET_00.48.54.445-00.48.57.255,00.48.54.445,00.48.57.255,00.48.54.445,00.48.57.255,[...] passes it off to the nerds and follows.
3001_21_JUMP_STREET_00.49.15.070-00.49.19.433,00.49.15.070,00.49.19.433,00.49.15.070,00.49.19.433,The nerds dismantle SOMEONE's phones.
3001_21_JUMP_STREET_00.49.23.675-00.49.24.184,00.49.23.675,00.49.24.184,00.49.22.930,00.49.24.930,[...] chokes on punch.
3001_21_JUMP_STREET_00.49.35.195-00.49.37.528,00.49.35.195,00.49.37.528,00.49.35.195,00.49.37.528,"In the hall, they open the door."
3001_21_JUMP_STREET_00.49.37.528-00.49.39.191,00.49.37.528,00.49.39.191,00.49.37.360,00.49.39.360,"They walk in on a two girls, one guy three-way with one woman thrusting in back."
3001_21_JUMP_STREET_00.49.43.424-00.49.47.356,00.49.43.424,00.49.47.356,00.49.43.424,00.49.47.356,They go downstairs.
3001_21_JUMP_STREET_00.49.53.638-00.49.57.303,00.49.53.638,00.49.57.303,00.49.53.638,00.49.57.303,"Listening, [...] bursts back in on the nerds, hitting [...] with the door."
3001_21_JUMP_STREET_00.50.06.895-00.50.18.913,00.50.06.895,00.50.18.913,00.50.06.895,00.50.18.913,Downstairs three tough looking teens enter and strut toward [...] and [...].
3001_21_JUMP_STREET_00.50.30.485-00.50.31.679,00.50.30.485,00.50.31.679,00.50.30.082,00.50.32.082,[...] sneers at him.
3001_21_JUMP_STREET_00.50.38.556-00.50.41.997,00.50.38.556,00.50.41.997,00.50.38.556,00.50.41.997,[...] faces [...].
3001_21_JUMP_STREET_00.50.54.787-00.50.58.819,00.50.54.787,00.50.58.819,00.50.54.787,00.50.58.819,[...] dances up in his face.
3001_21_JUMP_STREET_00.50.59.576-00.51.01.617,00.50.59.576,00.51.01.617,00.50.59.576,00.51.01.617,[...] takes off his shirt.
3001_21_JUMP_STREET_00.51.08.928-00.51.10.355,00.51.08.928,00.51.10.355,00.51.08.642,00.51.10.642,[...] punches him in the gut.
3001_21_JUMP_STREET_00.51.13.517-00.51.14.971,00.51.13.517,00.51.14.971,00.51.13.244,00.51.15.244,[...] rushes downstairs.
3001_21_JUMP_STREET_00.51.16.109-00.51.19.791,00.51.16.109,00.51.19.791,00.51.16.109,00.51.19.791,[...] hits [...] as [...] fights his friends.
3001_21_JUMP_STREET_00.51.19.791-00.51.28.539,00.51.19.791,00.51.28.539,00.51.19.791,00.51.28.539,"As [...] and the two teen thugs trade expert fighting moves, [...] twirls his hand stylistically."
3001_21_JUMP_STREET_00.51.28.743-00.51.29.326,00.51.28.743,00.51.29.326,00.51.28.035,00.51.30.035,SOMEONE's punch lands on SOMEONE's boob.
3001_21_JUMP_STREET_00.51.29.326-00.51.30.326,00.51.29.326,00.51.30.326,00.51.28.826,00.51.30.826,[...] slaps him.
3001_21_JUMP_STREET_00.51.33.326-00.51.34.826,00.51.33.326,00.51.34.826,00.51.33.076,00.51.35.076,[...] tackles [...] onto a couch.
3001_21_JUMP_STREET_00.51.39.826-00.51.40.826,00.51.39.826,00.51.40.826,00.51.39.326,00.51.41.326,The cop defends himself with a throw pillow.
3001_21_JUMP_STREET_00.51.41.826-00.51.43.826,00.51.41.826,00.51.43.826,00.51.41.826,00.51.43.826,His flailing foot kicks SOMEONE's groin.
3001_21_JUMP_STREET_00.51.44.826-00.51.52.871,00.51.44.826,00.51.52.871,00.51.44.826,00.51.52.871,"As SOMEONE's fight moves to the kitchen, [...] chases [...] around the living room."
3001_21_JUMP_STREET_00.51.52.871-00.51.59.203,00.51.52.871,00.51.59.203,00.51.52.871,00.51.59.203,"As [...] punches out a thug, [...] backs [...] to the mantel where the Sedona vase rests."
3001_21_JUMP_STREET_00.52.03.137-00.52.04.458,00.52.03.137,00.52.04.458,00.52.02.798,00.52.04.798,[...] smashes it over SOMEONE's head.
3001_21_JUMP_STREET_00.52.04.458-00.52.06.159,00.52.04.458,00.52.06.159,00.52.04.309,00.52.06.309,The thug collapses on his living room rug.
3001_21_JUMP_STREET_00.52.07.007-00.52.13.274,00.52.07.007,00.52.13.274,00.52.07.007,00.52.13.274,[...] and the partygoers rally around [...].
3001_21_JUMP_STREET_00.52.13.540-00.52.15.633,00.52.13.540,00.52.15.633,00.52.13.540,00.52.15.633,The nerds come downstairs.
3001_21_JUMP_STREET_00.52.15.633-00.52.21.682,00.52.15.633,00.52.21.682,00.52.15.633,00.52.21.682,"[...] beckons them over, takes the pilfered phone and slips it back in SOMEONE's pocket."
3001_21_JUMP_STREET_00.52.22.618-00.52.28.567,00.52.22.618,00.52.28.567,00.52.22.618,00.52.28.567,"[...] turns, revealing an ornate South-western knife handle sticking out of his back."
3001_21_JUMP_STREET_00.52.38.531-00.52.41.710,00.52.38.531,00.52.41.710,00.52.38.531,00.52.41.710,"[...], [...] and [...] cheer with the others."
3001_21_JUMP_STREET_00.52.42.210-00.52.50.640,00.52.42.210,00.52.50.640,00.52.42.210,00.52.50.640,In their mini-van SOMEONE's parents smoke pot.
3001_21_JUMP_STREET_00.53.01.445-00.53.02.473,00.53.01.445,00.53.02.473,00.53.00.959,00.53.02.959,"At home, [...] bites down on a whole lemon."
3001_21_JUMP_STREET_00.53.02.473-00.53.15.089,00.53.02.473,00.53.15.089,00.53.02.473,00.53.15.089,[...] pulls the bloody blade from SOMEONE's back and [...] pours vodka on the wound.
3001_21_JUMP_STREET_00.53.15.460-00.53.16.561,00.53.15.460,00.53.16.561,00.53.15.011,00.53.17.011,[...] duct tapes a bandage on over his shirt.
3001_21_JUMP_STREET_00.53.20.179-00.53.22.971,00.53.20.179,00.53.22.971,00.53.20.179,00.53.22.971,[...] swigs vodka from the bottle.
3001_21_JUMP_STREET_00.53.23.054-00.53.27.316,00.53.23.054,00.53.27.316,00.53.23.054,00.53.27.316,"Later, as people dance, [...] chats with [...] and [...]."
3001_21_JUMP_STREET_00.53.28.365-00.53.32.141,00.53.28.365,00.53.32.141,00.53.28.365,00.53.32.141,A hot blonde drinks liquor out of SOMEONE's navel while [...] cheers.
3001_21_JUMP_STREET_00.53.33.989-00.53.37.235,00.53.33.989,00.53.37.235,00.53.33.989,00.53.37.235,One of SOMEONE's friends discreetly passes over an HFS wafer.
3001_21_JUMP_STREET_00.53.37.839-00.53.40.142,00.53.37.839,00.53.40.142,00.53.37.839,00.53.40.142,Another teen passes [...] a joint and [...] takes a hit.
3001_21_JUMP_STREET_00.53.40.731-00.53.42.727,00.53.40.731,00.53.42.727,00.53.40.729,00.53.42.729,"Now, [...] makes out with a brunette."
3001_21_JUMP_STREET_00.53.44.031-00.53.47.169,00.53.44.031,00.53.47.169,00.53.44.031,00.53.47.169,[...] and [...] dance holding SOMEONE's naked childhood portrait between their hips.
3001_21_JUMP_STREET_00.53.47.369-00.53.49.565,00.53.47.369,00.53.49.565,00.53.47.369,00.53.49.565,[...] lifts up [...].
3001_21_JUMP_STREET_00.53.49.765-00.53.54.024,00.53.49.765,00.53.54.024,00.53.49.765,00.53.54.024,[...] and [...] swap uneasy looks as [...] does a weird humping dance with the nerd.
3001_21_JUMP_STREET_00.53.54.904-00.53.55.798,00.53.54.904,00.53.55.798,00.53.54.351,00.53.56.351,[...] pinches his own nipples and makes them dance.
3001_21_JUMP_STREET_00.53.55.898-00.53.56.733,00.53.55.898,00.53.56.733,00.53.55.316,00.53.57.316,[...] holds SOMEONE's embarrassing portrait above the crowd.
3001_21_JUMP_STREET_00.53.58.571-00.54.05.004,00.53.58.571,00.54.05.004,00.53.58.571,00.54.05.004,[...] and [...] laugh as they dance together.
3001_21_JUMP_STREET_00.54.05.429-00.54.08.075,00.54.05.429,00.54.08.075,00.54.05.429,00.54.08.075,"Outside, his parents pull up."
3001_21_JUMP_STREET_00.54.09.478-00.54.12.790,00.54.09.478,00.54.12.790,00.54.09.478,00.54.12.790,[...] storms into the house and stares.
3001_21_JUMP_STREET_00.54.13.213-00.54.15.168,00.54.13.213,00.54.15.168,00.54.13.191,00.54.15.191,The teens from the three-way join the panicked stampede.
3001_21_JUMP_STREET_00.54.16.660-00.54.18.984,00.54.16.660,00.54.18.984,00.54.16.660,00.54.18.984,[...] and [...] flee with the teens.
3001_21_JUMP_STREET_00.54.22.164-00.54.24.220,00.54.22.164,00.54.24.220,00.54.22.164,00.54.24.220,[...] chases them with a stick.
3001_21_JUMP_STREET_00.54.25.942-00.54.30.592,00.54.25.942,00.54.30.592,00.54.25.942,00.54.30.592,"Running down the street with [...], [...] slows to a halt."
3001_21_JUMP_STREET_00.55.00.912-00.55.03.630,00.55.00.912,00.55.03.630,00.55.00.912,00.55.03.630,[...] arrives as they bump fists.
3001_21_JUMP_STREET_00.55.07.937-00.55.14.321,00.55.07.937,00.55.14.321,00.55.07.937,00.55.14.321,"As [...] heads off, [...] grins at [...] and pumps his fists."
3001_21_JUMP_STREET_00.55.16.292-00.55.18.700,00.55.16.292,00.55.18.700,00.55.16.292,00.55.18.700,"Later, [...] holds SOMEONE's now defaced childhood portrait."
3001_21_JUMP_STREET_00.55.48.240-00.55.52.852,00.55.48.240,00.55.52.852,00.55.48.240,00.55.52.852,"Now at the police firing range, the two cops shoot at a cutout depicting a gunman using a woman as a human shield."
3001_21_JUMP_STREET_00.56.16.040-00.56.19.887,00.56.16.040,00.56.19.887,00.56.16.040,00.56.19.887,"[...] cocks his head, then turns away."
3001_21_JUMP_STREET_00.56.21.627-00.56.24.898,00.56.21.627,00.56.24.898,00.56.21.627,00.56.24.898,"Now, [...] joins [...] in the yearbook room."
3001_21_JUMP_STREET_00.56.25.251-00.56.26.433,00.56.25.251,00.56.26.433,00.56.24.842,00.56.26.842,[...] sends him off with a paper bag.
3001_21_JUMP_STREET_00.56.26.619-00.56.27.833,00.56.26.619,00.56.27.833,00.56.26.226,00.56.28.226,"Later, HFS wafers dump out on SOMEONE's desk."
3001_21_JUMP_STREET_00.56.31.662-00.56.34.677,00.56.31.662,00.56.34.677,00.56.31.662,00.56.34.677,"As [...] stands by glumly, [...] hands [...] a role of cash then sips his coffee peevishly."
3001_21_JUMP_STREET_00.56.36.768-00.56.38.943,00.56.36.768,00.56.38.943,00.56.36.768,00.56.38.943,[...] takes the cash to [...].
3001_21_JUMP_STREET_00.56.41.665-00.56.44.840,00.56.41.665,00.56.44.840,00.56.41.665,00.56.44.840,They move off together revealing a left behind [...].
3001_21_JUMP_STREET_00.56.45.206-00.56.51.591,00.56.45.206,00.56.51.591,00.56.45.206,00.56.51.591,Now in the chemistry classroom.
3001_21_JUMP_STREET_00.56.51.715-00.56.54.351,00.56.51.715,00.56.54.351,00.56.51.715,00.56.54.351,"[...] and the third nerd, a red-haired kid slap hands then have an imaginary light saber duel."
3001_21_JUMP_STREET_00.56.54.651-00.56.56.171,00.56.54.651,00.56.56.171,00.56.54.411,00.56.56.411,[...] pretends to slice off his enemies arm.
3001_21_JUMP_STREET_00.57.11.717-00.57.13.999,00.57.11.717,00.57.13.999,00.57.11.717,00.57.13.999,Outside they pour chemicals into a plastic bottle set on an overturned chair and desk set.
3001_21_JUMP_STREET_00.57.14.099-00.57.16.108,00.57.14.099,00.57.16.108,00.57.14.099,00.57.16.108,Then run to a safe distance.
3001_21_JUMP_STREET_00.57.16.108-00.57.18.807,00.57.16.108,00.57.18.807,00.57.16.108,00.57.18.807,The bottle explodes.
3001_21_JUMP_STREET_00.57.28.144-00.57.30.912,00.57.28.144,00.57.30.912,00.57.28.144,00.57.30.912,Now [...] and [...] deface a police car.
3001_21_JUMP_STREET_00.57.36.474-00.57.39.384,00.57.36.474,00.57.39.384,00.57.36.474,00.57.39.384,"[...] responds, ""Try something manlier,"" and includes a photo of a man in green spandex with a giant fake penis."
3001_21_JUMP_STREET_00.57.43.808-00.57.46.806,00.57.43.808,00.57.46.806,00.57.43.808,00.57.46.806,Now in a show store.
3001_21_JUMP_STREET_00.58.06.323-00.58.08.418,00.58.06.323,00.58.08.418,00.58.06.323,00.58.08.418,[...] spots them.
3001_21_JUMP_STREET_00.58.09.810-00.58.10.963,00.58.09.810,00.58.10.963,00.58.09.387,00.58.11.387,[...] waves from across the store.
3001_21_JUMP_STREET_00.58.14.224-00.58.19.613,00.58.14.224,00.58.19.613,00.58.14.224,00.58.19.613,[...] goes to meet her.
3001_21_JUMP_STREET_00.58.28.983-00.58.36.440,00.58.28.983,00.58.36.440,00.58.28.983,00.58.36.440,"As [...] and his friends watch, [...] mouths, ""This woman's crazy. ""."
3001_21_JUMP_STREET_00.58.40.082-00.58.43.877,00.58.40.082,00.58.43.877,00.58.40.082,00.58.43.877,[...] pinches her lips together.
3001_21_JUMP_STREET_00.58.53.271-00.58.56.362,00.58.53.271,00.58.56.362,00.58.53.271,00.58.56.362,[...] shoves [...] into a shoe display.
3001_21_JUMP_STREET_00.59.09.917-00.59.10.388,00.59.09.917,00.59.10.388,00.59.09.153,00.59.11.153,[...] hustles the teens out of the store.
3001_21_JUMP_STREET_00.59.10.488-00.59.16.246,00.59.10.488,00.59.16.246,00.59.10.488,00.59.16.246,"In the school parking lot, [...] waits by the Camaro in the handicapped spot."
3001_21_JUMP_STREET_00.59.16.246-00.59.18.773,00.59.16.246,00.59.18.773,00.59.16.246,00.59.18.773,A few tickets stick up from the windshield wiper.
3001_21_JUMP_STREET_00.59.28.693-00.59.38.210,00.59.28.693,00.59.38.210,00.59.28.693,00.59.38.210,Now [...] and [...] pass a huge pool on their way to a chic modern home.
3001_21_JUMP_STREET_00.59.40.971-00.59.47.250,00.59.40.971,00.59.47.250,00.59.40.971,00.59.47.250,[...] comes out with another girl and greets [...] with a big hug.
3001_21_JUMP_STREET_00.59.53.095-00.59.55.706,00.59.53.095,00.59.55.706,00.59.53.095,00.59.55.706,[...] gives her a kiss but [...] pulls away and hugs him.
3001_21_JUMP_STREET_01.00.04.040-01.00.09.457,01.00.04.040,01.00.09.457,01.00.04.040,01.00.09.457,"Now in a humble house, the three nerds play music as [...] arrives with energy drinks."
3001_21_JUMP_STREET_01.00.17.706-01.00.23.930,01.00.17.706,01.00.23.930,01.00.17.706,01.00.23.930,On his patio [...] plays guitar.
3001_21_JUMP_STREET_01.00.26.752-01.00.29.627,01.00.26.752,01.00.29.627,01.00.26.752,01.00.29.627,With the nerds.
3001_21_JUMP_STREET_01.00.42.690-01.00.44.512,01.00.42.690,01.00.44.512,01.00.42.601,01.00.44.601,In the house a phone lights up.
3001_21_JUMP_STREET_01.00.50.241-01.00.51.665,01.00.50.241,01.00.51.665,01.00.49.953,01.00.51.953,They listen eagerly.
3001_21_JUMP_STREET_01.00.51.665-01.00.55.429,01.00.51.665,01.00.55.429,01.00.51.665,01.00.55.429,Now [...] wanders into the house with the beer.
